customer_id,model,credit_score,income_k,region,profit_usd
C01990,Model_B,619,82.8,West,136.54
C01991,Model_B,740,38.7,West,151.62
C01992,Model_B,624,59.7,East,80.59
C01993,Model_B,581,31.5,North,177.95
C01994,Model_B,666,32.3,West,-171.45
C01995,Model_B,682,59,East,-215.48
C01996,Model_B,617,27,South,-32.22
C01997,Model_B,643,110.1,East,-53
C01998,Model_B,707,49.3,North,56.72
C01999,Model_B,540,83.7,North,-9.54
C02000,Model_B,631,28.6,South,40.47
C02001,Model_C,704,90.7,South,163.3
C02002,Model_C,721,109.7,West,-28.57
C02003,Model_C,703,53.3,East,165.36
C02004,Model_C,850,37.7,West,178
C02005,Model_C,655,66,West,-49.65
C02006,Model_C,651,56,North,-144.16
C02007,Model_C,571,36.9,North,54.34
C02008,Model_C,636,48.3,North,90.22
C02009,Model_C,686,64.6,South,-16.83
C02010,Model_C,628,42.2,East,34.84
C02011,Model_C,664,80.1,East,3.71
C02012,Model_C,711,74.9,South,39.74
C02013,Model_C,680,23.6,West,216.79
C02014,Model_C,586,53.7,North,71.19
C02015,Model_C,599,60.5,North,196.92
C02016,Model_C,664,55.6,East,338.06
C02017,Model_C,688,48.7,North,60.41
C02018,Model_C,619,95.5,East,96.81
C02019,Model_C,686,62.7,East,-89.08
C02020,Model_C,625,10,West,-106.88
C02021,Model_C,736,24.9,South,159.86
C02022,Model_C,663,44.7,North,109.54
C02023,Model_C,606,51.1,East,11.09
C02024,Model_C,756,38.1,West,79.6
C02025,Model_C,635,102.2,North,-56.58
C02026,Model_C,768,53.3,North,43.65
C02027,Model_C,701,80.1,South,-97.51
C02028,Model_C,607,83.4,East,132.83
C02029,Model_C,613,57.9,West,-42.46
C02030,Model_C,646,12.3,West,57.73
C02031,Model_C,574,52,East,191.31
C02032,Model_C,693,52.8,East,26.65
C02033,Model_C,643,63.6,South,221.12
C02034,Model_C,680,55.1,South,-176.43
C02035,Model_C,652,40.1,East,130.52
C02036,Model_C,644,15.2,East,-88.19
C02037,Model_C,568,40,West,29.97
C02038,Model_C,752,69.5,South,155.7
C02039,Model_C,657,65.4,West,-29.89
C02040,Model_C,683,58.9,West,15.05
C02041,Model_C,672,62.3,East,154.03
C02042,Model_C,601,54.6,West,58.49
C02043,Model_C,633,84.7,North,29.41
C02044,Model_C,576,60.2,East,170.7
C02045,Model_C,637,60.1,South,299.73
C02046,Model_C,663,39.9,West,98.79
C02047,Model_C,657,64.1,West,214.33
C02048,Model_C,649,89.5,North,126.59
C02049,Model_C,665,48.5,East,139.11
C02050,Model_C,739,58.3,South,219.32
C02051,Model_C,682,37.7,East,146.06
C02052,Model_C,728,22.4,South,49.53
C02053,Model_C,700,61,North,-170.63
C02054,Model_C,753,10,North,-303.87
C02055,Model_C,669,36.5,West,-221.74
C02056,Model_C,666,72.6,North,124.32
C02057,Model_C,678,41,East,27.06
C02058,Model_C,655,43.4,South,-118.88
C02059,Model_C,602,50,North,-111.4
C02060,Model_C,555,93.4,South,67.89
C02061,Model_C,661,48.8,South,-118.99
C02062,Model_C,720,83.4,South,-81.47
C02063,Model_C,670,112.4,North,-38.65
C02064,Model_C,721,72.3,East,-112.93
C02065,Model_C,638,36.2,North,-57.53
C02066,Model_C,698,76.5,West,306.92
C02067,Model_C,679,47.6,South,-99.5
C02068,Model_C,649,82,West,-80.54
C02069,Model_C,604,12.2,West,216.49
C02070,Model_C,653,73.2,East,206.77
C02071,Model_C,697,32.9,East,85.25
C02072,Model_C,653,59.6,South,278.2
C02073,Model_C,640,67.5,South,-105.48
C02074,Model_C,550,43.1,West,-168.22
C02075,Model_C,666,90.7,North,102.78
C02076,Model_C,631,29.5,East,174.95
C02077,Model_C,610,77.7,West,-57.59
C02078,Model_C,823,79.2,South,17.83
C02079,Model_C,710,62.2,North,47.07
C02080,Model_C,732,61,East,-31.71
C02081,Model_C,701,81.9,West,88.17
C02082,Model_C,572,96.2,North,235.45
C02083,Model_C,697,81.3,West,181.03
C02084,Model_C,758,76.6,East,85.14
C02085,Model_C,562,41.9,South,59.01
C02086,Model_C,621,70.3,West,5.71
C02087,Model_C,606,26.8,South,-19.86
C02088,Model_C,743,54.4,South,103.54
C02089,Model_C,614,37,North,-41.29
C02090,Model_C,721,52.4,East,166.12
C02091,Model_C,577,78.7,South,-9.54
C02092,Model_C,715,33.2,East,59.62
C02093,Model_C,788,101.1,South,-72.98
C02094,Model_C,630,43.7,West,25.4
C02095,Model_C,721,109.8,East,188.88
C02096,Model_C,634,76.8,West,-17.17
C02097,Model_C,750,73.3,South,41.79
C02098,Model_C,696,72.2,East,137.82
C02099,Model_C,630,98.3,East,-98.45
C02100,Model_C,635,80,South,321.5
C02101,Model_C,675,33.3,North,-5.04
C02102,Model_C,770,59,West,22.87
C02103,Model_C,630,31.7,North,-99.51
C02104,Model_C,701,67.2,North,-76.34
C02105,Model_C,641,74.6,North,113.03
C02106,Model_C,702,45.9,East,68.74
C02107,Model_C,595,41.5,West,-83.61
C02108,Model_C,696,77.5,West,257.23
C02109,Model_C,655,21.6,South,167.04
C02110,Model_C,722,67.3,West,30.11
C02111,Model_C,801,41.3,East,76.57
C02112,Model_C,739,85.6,North,101.59
C02113,Model_C,655,56.5,North,208.38
C02114,Model_C,637,54.8,West,-61.21
C02115,Model_C,651,63.2,West,39.79
C02116,Model_C,600,39.2,East,162.74
C02117,Model_C,621,60.8,West,273.72
C02118,Model_C,630,55,North,183.45
C02119,Model_C,685,113.7,North,104.15
C02120,Model_C,739,56.3,South,199.34
C02121,Model_C,663,51.3,West,149.32
C02122,Model_C,690,77.7,East,-156.13
C02123,Model_C,689,82.7,North,5.41
C02124,Model_C,673,82.6,East,-1.08
C02125,Model_C,630,26.9,West,405.69
C02126,Model_C,620,54,North,-50.1
C02127,Model_C,628,91.6,East,24.96
C02128,Model_C,656,38.9,West,7.71
C02129,Model_C,737,40.2,North,95.91
C02130,Model_C,665,66.5,East,7.67
C02131,Model_C,641,62.8,East,40.31
C02132,Model_C,500,80.2,South,81.26
C02133,Model_C,638,24.6,South,-14.25
C02134,Model_C,698,52.4,West,26
C02135,Model_C,558,66.8,East,176.3
C02136,Model_C,638,10,North,-34.33
C02137,Model_C,716,89.9,East,137.72
C02138,Model_C,719,37.2,North,-96.44
C02139,Model_C,700,44.3,South,32.36
C02140,Model_C,639,67.1,East,-6.61
C02141,Model_C,794,74.2,South,174.42
C02142,Model_C,717,70.2,North,82.65
C02143,Model_C,703,15.7,South,-9.06
C02144,Model_C,640,85.1,North,89.33
C02145,Model_C,687,55,West,151.01
C02146,Model_C,716,48.6,West,-9.7
C02147,Model_C,652,45.7,West,-144.69
C02148,Model_C,717,100.7,East,139.98
C02149,Model_C,680,79.9,West,34.48
C02150,Model_C,626,94.5,South,183.97
C02151,Model_C,712,85.2,East,-62.11
C02152,Model_C,634,61.6,South,148.53
C02153,Model_C,717,61.5,West,93.05
C02154,Model_C,625,40.6,East,19.14
C02155,Model_C,671,46.2,South,-224.33
C02156,Model_C,618,101.6,East,125.15
C02157,Model_C,552,77.5,North,109.6
C02158,Model_C,659,63.6,West,338.83
C02159,Model_C,699,61.5,West,141.23
C02160,Model_C,668,43.5,North,184.45
C02161,Model_C,637,49.6,East,-13.52
C02162,Model_C,630,49.4,South,41.1
C02163,Model_C,673,76.5,East,-18.62
C02164,Model_C,742,15,North,42.67
C02165,Model_C,707,57.2,South,-14.92
C02166,Model_C,690,21,North,59.39
C02167,Model_C,598,52,South,-179.69
C02168,Model_C,627,22.7,South,22.66
C02169,Model_C,593,75.9,West,-198.48
C02170,Model_C,632,47.2,North,118.65
C02171,Model_C,611,51.8,East,193.29
C02172,Model_C,664,53.3,North,85.2
C02173,Model_C,668,89.7,East,253.83
C02174,Model_C,720,68.5,South,-124.41
C02175,Model_C,556,61.5,South,-217.03
C02176,Model_C,611,41,West,-114.51
C02177,Model_C,747,62.2,East,69.33
C02178,Model_C,678,37.9,South,225.79
C02179,Model_C,487,100.9,South,-162.7
C02180,Model_C,688,42.4,West,-26.51
C02181,Model_C,720,80.9,South,-18.99
C02182,Model_C,583,49.5,West,113.64
C02183,Model_C,690,35.1,South,-28.32
C02184,Model_C,701,42.4,South,49.04
C02185,Model_C,620,71.2,West,-23.24
C02186,Model_C,624,48.8,South,157.93
C02187,Model_C,680,52.2,North,24.18
C02188,Model_C,691,29.8,East,110.01
C02189,Model_C,655,60.4,West,252.51
C02190,Model_C,661,60.3,West,183.33
C02191,Model_C,708,51.4,West,92.9
C02192,Model_C,623,76.7,West,163.29
C02193,Model_C,630,47.5,West,54
C02194,Model_C,669,53.6,North,78.89
C02195,Model_C,563,28.8,West,205.92
C02196,Model_C,570,78.5,West,26.48
C02197,Model_C,665,42.2,North,56.24
C02198,Model_C,641,85.3,West,40.21
C02199,Model_C,622,60.5,West,64.54
C02200,Model_C,581,78.6,North,-194.86
C02201,Model_C,733,101.4,North,20.16
C02202,Model_C,682,39.6,South,417.09
C02203,Model_C,691,20.3,South,250.75
C02204,Model_C,628,20.5,East,26.03
C02205,Model_C,602,35.2,East,272.2
C02206,Model_C,654,63.4,East,-74.53
C02207,Model_C,569,51.1,North,213.63
C02208,Model_C,644,120.8,North,30.41
C02209,Model_C,636,95.2,West,262.11
C02210,Model_C,746,112.2,South,222.4
C02211,Model_C,645,60.1,South,-239.02
C02212,Model_C,646,49.7,West,25.38
C02213,Model_C,704,54.1,West,50.24
C02214,Model_C,735,21.6,West,61.37
C02215,Model_C,729,60.9,North,237.32
C02216,Model_C,700,68.8,South,30.36
C02217,Model_C,630,71.5,West,138.88
C02218,Model_C,738,25.1,South,-12.77
C02219,Model_C,582,26.3,West,60.24
C02220,Model_C,639,67.7,North,-24.47
C02221,Model_C,575,51.3,East,-50.82
C02222,Model_C,719,13.6,East,-87.41
C02223,Model_C,694,10,South,-40.83
C02224,Model_C,767,89.2,North,-82.28
C02225,Model_C,643,62.4,East,241.82
C02226,Model_C,688,57.6,North,87.39
C02227,Model_C,529,38.7,North,-30.21
C02228,Model_C,677,60.7,East,87.41
C02229,Model_C,696,56.9,North,134.45
C02230,Model_C,707,77.5,East,143.76
C02231,Model_C,696,30.3,East,167.34
C02232,Model_C,616,60.1,North,-4.69
C02233,Model_C,623,89.2,West,-4.33
C02234,Model_C,649,49.2,East,58.28
C02235,Model_C,655,71.1,South,134.01
C02236,Model_C,561,37.8,East,-57.92
C02237,Model_C,581,82.3,East,198.37
C02238,Model_C,608,68.8,West,187.49
C02239,Model_C,709,89.9,West,63.42
C02240,Model_C,719,87.2,South,-35.61
C02241,Model_C,655,56.9,South,107.62
C02242,Model_C,726,83.1,North,179.43
C02243,Model_C,650,77.2,East,-160.65
C02244,Model_C,696,50.7,North,133.43
C02245,Model_C,684,44.7,West,114.84
C02246,Model_C,698,45.4,West,18.93
C02247,Model_C,750,86.4,East,72.87
C02248,Model_C,766,69.5,West,92.97
C02249,Model_C,539,69.7,West,37.37
C02250,Model_C,653,70.9,South,43.51
C02251,Model_C,728,46.6,North,84.08
C02252,Model_C,798,37.8,West,97.63
C02253,Model_C,750,44.2,East,273.05
C02254,Model_C,506,38.3,North,-3.67
C02255,Model_C,642,10,West,52.91
C02256,Model_C,672,31.5,South,94.03
C02257,Model_C,597,17.3,North,18.24
C02258,Model_C,574,60,West,-101.46
C02259,Model_C,613,99.1,East,180.51
C02260,Model_C,736,97.6,East,-21.54
C02261,Model_C,583,53.1,West,94.74
C02262,Model_C,639,96.7,East,84.47
C02263,Model_C,610,51.1,East,53.67
C02264,Model_C,727,55.8,South,11.29
C02265,Model_C,671,48.5,West,-29.76
C02266,Model_C,637,81.3,West,-89.47
C02267,Model_C,671,49.5,West,226.34
C02268,Model_C,699,29.7,South,-130.24
C02269,Model_C,702,28.3,West,-17.72
C02270,Model_C,608,78.4,East,216.35
C02271,Model_C,649,45.1,South,-34.76
C02272,Model_C,656,65.2,North,145.84
C02273,Model_C,662,10,North,-184.24
C02274,Model_C,632,60.2,North,3.39
C02275,Model_C,649,133.2,North,10.18
C02276,Model_C,615,84.4,West,180.64
C02277,Model_C,619,31.7,East,223.44
C02278,Model_C,745,54.5,East,229.72
C02279,Model_C,589,28.1,North,-7.14
C02280,Model_C,576,59.8,South,290.55
C02281,Model_C,694,52.1,West,-14.04
C02282,Model_C,648,77.5,East,110.08
C02283,Model_C,606,32.5,West,-86.6
C02284,Model_C,648,53.9,West,162.49
C02285,Model_C,640,96.7,North,270.47
C02286,Model_C,734,80.7,North,-83.49
C02287,Model_C,697,68,West,89.65
C02288,Model_C,570,19.5,North,18.87
C02289,Model_C,644,59.3,South,-15.13
C02290,Model_C,704,40.9,North,-34.48
C02291,Model_C,700,25.9,South,135.92
C02292,Model_C,699,42.4,West,21.49
C02293,Model_C,604,68.3,East,-109.84
C02294,Model_C,691,72.2,South,-52.99
C02295,Model_C,767,71.4,East,192.13
C02296,Model_C,745,81.6,North,168.43
C02297,Model_C,617,29,North,184.59
C02298,Model_C,681,24.6,South,173.44
C02299,Model_C,730,16.5,North,-71.84
C02300,Model_C,721,82.2,West,139.06
C02301,Model_C,590,65.3,South,121.65
C02302,Model_C,540,43.8,South,40.04
C02303,Model_C,692,30.6,North,33.13
C02304,Model_C,715,80.4,West,-18
C02305,Model_C,668,44.7,South,301.1
C02306,Model_C,692,28.2,East,45.65
C02307,Model_C,604,37.8,North,-327.19
C02308,Model_C,644,60.3,East,-60.75
C02309,Model_C,621,104.4,North,48.3
C02310,Model_C,607,62.9,South,-74.35
C02311,Model_C,651,76.5,North,-7.66
C02312,Model_C,680,51.8,North,257.36
C02313,Model_C,629,81.9,North,139.52
C02314,Model_C,682,87.3,South,-89.52
C02315,Model_C,518,55.5,North,-78.6
C02316,Model_C,768,29.7,North,90.6
C02317,Model_C,648,75.5,West,51.75
C02318,Model_C,780,10,West,-132.1
C02319,Model_C,589,57,North,151.46
C02320,Model_C,643,29.8,East,81.93
C02321,Model_C,693,56.7,West,120.03
C02322,Model_C,697,58.4,North,-85.82
C02323,Model_C,676,65,North,-106.09
C02324,Model_C,662,76.8,North,-42.12
C02325,Model_C,755,10,West,-14.03
C02326,Model_C,597,50.3,East,-95.16
C02327,Model_C,577,69.8,North,72.64
C02328,Model_C,629,59.4,East,39.92
C02329,Model_C,721,117.9,North,124.29
C02330,Model_C,697,82.8,East,290.75
C02331,Model_C,627,23.7,East,-105.58
C02332,Model_C,597,92.6,West,-61.1
C02333,Model_C,595,104.2,West,-130.84
C02334,Model_C,672,53.4,North,-110.32
C02335,Model_C,641,78,East,10.45
C02336,Model_C,624,54.7,North,166.35
C02337,Model_C,638,84.8,South,25.2
C02338,Model_C,637,50,North,-56.15
C02339,Model_C,589,43.7,North,196.81
C02340,Model_C,606,58,South,107.59
C02341,Model_C,498,95,West,217.67
C02342,Model_C,699,59.7,North,292.26
C02343,Model_C,578,43.1,West,92.51
C02344,Model_C,735,51,North,172.67
C02345,Model_C,728,41.4,East,22.89
C02346,Model_C,710,44.9,South,-157.98
C02347,Model_C,601,72.2,North,81.15
C02348,Model_C,592,46.5,East,103.87
C02349,Model_C,680,104.7,North,136.43
C02350,Model_C,706,50.6,West,148.7
C02351,Model_C,594,76.2,West,44.33
C02352,Model_C,561,57.6,North,-135.93
C02353,Model_C,682,42.1,East,259.55
C02354,Model_C,815,60.9,North,-141.01
C02355,Model_C,579,65.5,North,112.09
C02356,Model_C,641,68,East,-98.65
C02357,Model_C,648,88.8,East,-41.83
C02358,Model_C,675,70.1,North,-73.94
C02359,Model_C,753,83.7,North,142.03
C02360,Model_C,657,49,North,48.91
C02361,Model_C,647,88.6,North,-94.31
C02362,Model_C,576,64.4,East,247.34
C02363,Model_C,593,92.5,South,280.44
C02364,Model_C,556,49.5,East,143.21
C02365,Model_C,672,87.7,West,113.84
C02366,Model_C,679,98.4,North,295.55
C02367,Model_C,755,45.1,East,125.16
C02368,Model_C,703,79.9,West,-15.13
C02369,Model_C,752,50.7,South,211.83
C02370,Model_C,651,44.9,East,-180.05
C02371,Model_C,648,37.5,East,36.49
C02372,Model_C,639,41.2,North,-174.36
C02373,Model_C,596,26.3,South,-0.57
C02374,Model_C,655,35.6,East,-11.6
C02375,Model_C,685,67.4,East,-122.3
C02376,Model_C,608,52.7,East,-97.1
C02377,Model_C,677,71,South,-326.44
C02378,Model_C,690,80.5,North,-85.51
C02379,Model_C,584,62.1,South,172.35
C02380,Model_C,556,59.5,North,-144.23
C02381,Model_C,630,36.4,West,-17.94
C02382,Model_C,714,52.1,North,195.54
C02383,Model_C,576,46.6,South,83.14
C02384,Model_C,621,22.4,North,94.12
C02385,Model_C,738,46.8,South,-81.55
C02386,Model_C,746,77.4,South,-8.18
C02387,Model_C,749,41,East,38.44
C02388,Model_C,655,54.3,West,131.63
C02389,Model_C,679,63.4,East,-53.47
C02390,Model_C,721,104.6,West,-46.42
C02391,Model_C,671,101.9,North,137.81
C02392,Model_C,650,26.3,East,189.04
C02393,Model_C,564,41.1,East,-27.45
C02394,Model_C,583,52.8,West,-31.13
C02395,Model_C,569,85.4,North,67.78
C02396,Model_C,542,84.7,West,-45.32
C02397,Model_C,739,91.6,North,-51.76
C02398,Model_C,677,65.8,West,101.37
C02399,Model_C,686,57,North,-27.81
C02400,Model_C,687,85.8,North,72.99
C02401,Model_C,750,83.7,South,-118.11
C02402,Model_C,746,51.9,East,24.01
C02403,Model_C,635,10,North,162.12
C02404,Model_C,689,10,North,47.86
C02405,Model_C,652,11.3,East,193.7
C02406,Model_C,657,86.5,West,127.47
C02407,Model_C,670,38.8,North,-30.84
C02408,Model_C,833,33.1,West,117.9
C02409,Model_C,676,90.3,East,182.72
C02410,Model_C,685,81.7,North,209
C02411,Model_C,706,16.5,West,-101.53
C02412,Model_C,602,66.5,North,-12.66
C02413,Model_C,603,10,North,10.74
C02414,Model_C,751,28.4,North,98.39
C02415,Model_C,650,54.4,South,-58.2
C02416,Model_C,636,53.5,West,-74.08
C02417,Model_C,591,46.3,East,-141.22
C02418,Model_C,719,48.2,North,48.37
C02419,Model_C,653,80.2,North,180.09
C02420,Model_C,649,40.1,South,88.75
C02421,Model_C,651,61.8,West,2.14
C02422,Model_C,623,52.6,North,-41.8
C02423,Model_C,704,28.3,West,-103.45
C02424,Model_C,678,16.5,East,127.61
C02425,Model_C,592,59.7,North,205.98
C02426,Model_C,730,58,North,87.62
C02427,Model_C,584,81.6,North,64.13
C02428,Model_C,661,62.3,West,129.18
C02429,Model_C,736,42.2,West,62.33
C02430,Model_C,616,51.5,West,203.3
C02431,Model_C,606,63,South,-2.12
C02432,Model_C,618,86.4,South,-125.42
C02433,Model_C,616,60.9,West,52.42
C02434,Model_C,768,41.7,South,135.18
C02435,Model_C,699,64.3,West,28.4
C02436,Model_C,722,82.2,South,-1.94
C02437,Model_C,685,53.7,South,-24.62
C02438,Model_C,541,55.5,South,62.39
C02439,Model_C,653,33.5,East,5.29
C02440,Model_C,630,52.8,North,-39.37
C02441,Model_C,692,60,South,-14.13
C02442,Model_C,625,38.1,South,-226.44
C02443,Model_C,680,75.5,North,190.96
C02444,Model_C,618,39.4,North,-12.56
C02445,Model_C,652,44.7,East,-82.33
C02446,Model_C,636,51.4,South,118.56
C02447,Model_C,585,81.4,South,148.04
C02448,Model_C,744,30.6,North,168.31
C02449,Model_C,630,48.2,North,213.69
C02450,Model_C,719,43.9,West,385.41
C02451,Model_C,767,32.6,North,204.83
C02452,Model_C,719,73.4,West,297.98
C02453,Model_C,602,87.6,East,138.93
C02454,Model_C,628,85.7,South,-46.22
C02455,Model_C,604,43.9,South,-15.7
C02456,Model_C,703,95.8,West,107.27
C02457,Model_C,661,74.1,North,144.53
C02458,Model_C,536,29,West,56.29
C02459,Model_C,730,79,South,178.34
C02460,Model_C,701,57.2,South,-84.23
C02461,Model_C,732,116.3,South,71.54
C02462,Model_C,708,64.2,East,36.14
C02463,Model_C,612,100.3,South,-51.92
C02464,Model_C,656,69,North,115.33
C02465,Model_C,694,102.1,West,171.3
C02466,Model_C,571,44.2,North,144.61
C02467,Model_C,665,99.2,South,73.35
C02468,Model_C,547,64.2,North,-263.86
C02469,Model_C,560,76.6,North,-49.1
C02470,Model_C,607,20.8,West,-25.25
C02471,Model_C,612,79.5,South,218.84
C02472,Model_C,601,99.7,South,-23.98
C02473,Model_C,722,72.7,North,-45.1
C02474,Model_C,655,28.3,South,41.3
C02475,Model_C,635,10,East,25.43
C02476,Model_C,649,57.3,South,-18.25
C02477,Model_C,728,54.8,South,274.78
C02478,Model_C,723,98.4,East,-68.4
C02479,Model_C,608,29.7,South,-75.41
C02480,Model_C,662,121.2,North,-148.62
C02481,Model_C,637,64.9,East,-141.96
C02482,Model_C,597,50,East,274.4
C02483,Model_C,741,39.8,South,51.58
C02484,Model_C,538,10,West,41.64
C02485,Model_C,600,48.4,East,240.98
C02486,Model_C,684,27.6,West,-217.25
C02487,Model_C,700,31.5,North,202.47
C02488,Model_C,673,95.6,South,-79.16
C02489,Model_C,607,67.5,East,-30.74
C02490,Model_C,671,14.3,West,30.75
C02491,Model_C,630,84.7,West,33.94
C02492,Model_C,540,55.6,West,-42.89
C02493,Model_C,631,58.4,South,356.69
C02494,Model_C,619,116.7,North,189.06
C02495,Model_C,638,41.4,West,-176.57
C02496,Model_C,678,43.4,South,233.51
C02497,Model_C,675,36.5,West,-13.29
C02498,Model_C,695,51.6,North,-123.72
C02499,Model_C,637,59.7,East,105.54
C02500,Model_C,663,55.4,East,-25.88
C02501,Model_C,625,29.1,West,40.99
C02502,Model_C,647,27.1,North,5.25
C02503,Model_C,707,90.5,South,137.62
C02504,Model_C,696,47,North,86.3
C02505,Model_C,675,73.9,North,328.73
C02506,Model_C,656,37.8,East,-103.27
C02507,Model_C,722,84.5,North,76.86
C02508,Model_C,717,63.8,West,-128.15
C02509,Model_C,693,68,North,-103.65
C02510,Model_C,617,73.1,North,66.87
C02511,Model_C,577,62.2,East,49.44
C02512,Model_C,579,52.5,East,57.88
C02513,Model_C,703,91.8,South,-37.93
C02514,Model_C,510,94.8,South,237.57
C02515,Model_C,695,86,North,99.43
C02516,Model_C,605,29,South,-172.17
C02517,Model_C,708,66.7,West,112.87
C02518,Model_C,673,91.5,North,-61.75
C02519,Model_C,765,72.7,West,3.74
C02520,Model_C,628,59.7,South,73.7
C02521,Model_C,678,86.3,East,-53.46
C02522,Model_C,550,68.2,North,193.52
C02523,Model_C,680,100.7,South,336.52
C02524,Model_C,705,70.8,West,15.76
C02525,Model_C,573,41,East,-197.14
C02526,Model_C,605,58.5,West,137.93
C02527,Model_C,646,28.4,East,128.13
C02528,Model_C,692,43.9,East,197.45
C02529,Model_C,691,52.7,South,230.55
C02530,Model_C,705,75.7,East,65.91
C02531,Model_C,741,96.9,North,111.21
C02532,Model_C,761,56.5,South,164.94
C02533,Model_C,648,68,East,12.11
C02534,Model_C,645,80,East,107.25
C02535,Model_C,641,69.7,South,133.1
C02536,Model_C,647,38.2,North,123.12
C02537,Model_C,720,64.7,North,-97.17
C02538,Model_C,596,37.2,South,-38.25
C02539,Model_C,711,27.6,West,132.21
C02540,Model_C,734,30.8,East,393.08
C02541,Model_C,642,33.3,East,-7.69
C02542,Model_C,650,37.1,South,201.57
C02543,Model_C,668,42.9,West,120.85
C02544,Model_C,680,47.1,South,60.45
C02545,Model_C,713,59.6,East,185.76
C02546,Model_C,668,53.5,South,8.03
C02547,Model_C,606,91.9,West,8.04
C02548,Model_C,671,56.8,South,78.7
C02549,Model_C,526,60.3,South,-19.21
C02550,Model_C,664,50.3,North,72.15
C02551,Model_C,711,64.4,East,249.11
C02552,Model_C,707,99.9,South,20.98
C02553,Model_C,635,98.4,North,122.29
C02554,Model_C,566,95.8,West,125.76
C02555,Model_C,561,79.6,East,7.53
C02556,Model_C,711,58.4,West,-17.97
C02557,Model_C,645,69.8,North,-7.16
C02558,Model_C,748,40,West,127.72
C02559,Model_C,582,16.2,North,288.32
C02560,Model_C,633,29.6,East,7.23
C02561,Model_C,615,51,South,170.58
C02562,Model_C,593,48.6,North,-1.88
C02563,Model_C,630,69.7,North,-9.63
C02564,Model_C,636,83.9,West,20.33
C02565,Model_C,712,32.5,East,160.37
C02566,Model_C,631,40.1,East,2.22
C02567,Model_C,604,60.4,East,-109.77
C02568,Model_C,668,100.8,South,-54.48
C02569,Model_C,679,67.5,South,118.03
C02570,Model_C,725,48.4,West,41.61
C02571,Model_C,750,39,South,207.93
C02572,Model_C,647,100,West,30.92
C02573,Model_C,679,79.2,South,-77.89
C02574,Model_C,546,62.8,East,-131.8
C02575,Model_C,699,91.2,South,-63.08
C02576,Model_C,573,54.9,West,189.21
C02577,Model_C,623,110.7,West,-75.76
C02578,Model_C,718,33.3,South,167.09
C02579,Model_C,683,35.9,South,-56.34
C02580,Model_C,690,20.5,North,35.23
C02581,Model_C,689,50.7,North,135.64
C02582,Model_C,635,65.3,North,96.98
C02583,Model_C,609,59.8,East,-248.7
C02584,Model_C,751,10,South,-10.44
C02585,Model_C,608,44.2,West,36.79
C02586,Model_C,590,69,South,29.2
C02587,Model_C,663,46,South,-33.28
C02588,Model_C,673,86.3,South,17.87
C02589,Model_C,672,48.4,South,9.62
C02590,Model_C,504,48.2,North,-40.74
C02591,Model_C,602,31.2,South,43.53
C02592,Model_C,620,78.2,West,7.56
C02593,Model_C,658,77.7,North,219.51
C02594,Model_C,640,64.7,North,167.11
C02595,Model_C,753,95.5,North,307.66
C02596,Model_C,707,92.2,East,169.63
C02597,Model_C,634,43.5,North,-242.2
C02598,Model_C,567,48,South,14.21
C02599,Model_C,632,40.3,East,44.9
C02600,Model_C,664,53.7,South,161.31
C02601,Model_C,658,74.1,South,96.89
C02602,Model_C,566,53.3,South,-36.83
C02603,Model_C,693,67.8,West,193.92
C02604,Model_C,645,50.5,East,197.34
C02605,Model_C,561,49.4,West,-91.98
C02606,Model_C,666,93.9,South,55.29
C02607,Model_C,646,34.9,South,74.81
C02608,Model_C,753,10,South,116.73
C02609,Model_C,754,83.5,East,55.05
C02610,Model_C,691,40.1,East,37.49
C02611,Model_C,737,116.2,West,34.32
C02612,Model_C,515,85,South,76.96
C02613,Model_C,723,76.3,North,17.13
C02614,Model_C,679,68.3,West,31.26
C02615,Model_C,577,53.6,North,84.24
C02616,Model_C,667,45,North,375.9
C02617,Model_C,622,83.3,South,-51.67
C02618,Model_C,640,47.4,North,43.23
C02619,Model_C,727,66.2,East,157.27
C02620,Model_C,657,39.8,South,40.75
C02621,Model_C,736,61.8,South,155.18
C02622,Model_C,786,92.7,East,190.84
C02623,Model_C,712,30.3,North,-87.26
C02624,Model_C,681,41.1,West,176.02
C02625,Model_C,603,80.5,West,-175.1
C02626,Model_C,754,57.6,North,-27.03
C02627,Model_C,562,24,West,-57.33
C02628,Model_C,571,61.7,North,123.7
C02629,Model_C,611,57,East,118.06
C02630,Model_C,667,49.1,North,-36.07
C02631,Model_C,825,59,North,117.7
C02632,Model_C,732,80.4,South,9.14
C02633,Model_C,670,74.5,West,-121.08
C02634,Model_C,758,50.2,North,67.45
C02635,Model_C,589,87.9,West,-60.79
C02636,Model_C,545,109.4,North,-128.06
C02637,Model_C,647,82.3,North,117.66
C02638,Model_C,746,36.2,East,-107.43
C02639,Model_C,689,29,North,-27.01
C02640,Model_C,609,83.8,East,66.3
C02641,Model_C,625,36.3,South,-181.22
C02642,Model_C,692,31.1,East,-121.26
C02643,Model_C,727,98.7,West,171.1
C02644,Model_C,650,79.8,West,89.36
C02645,Model_C,682,27.8,North,-20.76
C02646,Model_C,607,10,South,28.03
C02647,Model_C,689,94,East,-12.7
C02648,Model_C,707,43.8,South,355.74
C02649,Model_C,558,71.6,North,186.14
C02650,Model_C,656,99.6,South,22.17
C02651,Model_C,611,67.5,South,226.98
